titoloFile,dataReport,hrefFile,titoloPagina,url
Piemonte,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Puglia,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Sardegna,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Sicilia,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Toscana,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Umbria,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Valle D'Aosta,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Veneto,20201216,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201216.pdf,"Monitoraggio settimanale Covid-19, report 7 - 13 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5226
Abruzzo,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Basilicata,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Calabria,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Campania,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Emilia Romagna,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Friuli Venezia Giulia,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia-Giulia_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Lazio,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Liguria,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Lombardia,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Marche,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Molise,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
PA Bolzano,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
PA Trento,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Piemonte,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Puglia,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Sardegna,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Sicilia,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Toscana,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Umbria,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Valle D'Aosta,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Veneto,20201222,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201222.pdf,"Monitoraggio settimanale Covid-19, report 14 - 20 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5241
Abruzzo,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Basilicata,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Calabria,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Campania,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Emilia Romagna,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Friuli Venezia Giulia,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia-Giulia_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Lazio,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Liguria,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Lombardia,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Marche,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Molise,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
PA Bolzano,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
PA Trento,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Piemonte,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Puglia,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Sardegna,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Sicilia,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Toscana,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Umbria,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Valle D'Aosta,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Veneto,20201229,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20201229.pdf,"Monitoraggio settimanale Covid-19, report 21-27 dicembre",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5247
Abruzzo,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Basilicata,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Calabria,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Campania,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Emilia Romagna,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Friuli Venezia Giulia,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia-Giulia_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Lazio,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Liguria,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Lombardia,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Marche,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Molise,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
PA Bolzano,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
PA Trento,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Piemonte,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Puglia,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Sardegna,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sardegna_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Sicilia,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Sicilia_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Toscana,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Toscana_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Umbria,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Umbria_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Valle D'Aosta,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_ValledAosta_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Veneto,20210105,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Veneto_20210105.pdf,"Monitoraggio settimanale Covid-19, report 28 dicembre 2020 - 3 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5259
Abruzzo,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Abruzzo_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Basilicata,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Basilicata_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Calabria,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Calabria_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Campania,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Campania_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Emilia Romagna,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Emilia-Romagna_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Friuli Venezia Giulia,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Friuli-Venezia-Giulia_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Lazio,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lazio_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Liguria,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Liguria_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Lombardia,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Lombardia_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Marche,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Marche_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Molise,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Molise_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
PA Bolzano,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Bolzano_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
PA Trento,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_PA_Trento_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Piemonte,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Piemonte_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
Puglia,20210113,http://www.salute.gov.it/portale/news/documenti/Epi_aggiornamenti/Epi_aggiornamento_Puglia_20210113.pdf,"Monitoraggio settimanale Covid-19, report 4 - 10 gennaio 2021",http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=5268
